,PCA1,PCA2,PCA3,0,Cluster
5383,-3.443567567611577,0.021999481905459063,1.0915543408653612,Luis Pedro Figueroa,0
5384,-3.1775177861660886,-2.0372573508866845,0.5564376212114807,Marcus Pedersen,4
5385,-1.8994505325675823,3.4081438448384955,1.9560633170095163,Edwin Valencia,3
5386,11.198157738099212,-0.6731795322913444,3.35531334064536,Jorge Bava,1
5387,-3.6250116260869416,1.0432636736098375,2.866484054955525,Filipe Gonçalves,0
5388,-3.80245220768665,-1.2450651139626177,2.0062444902073557,Pablo Escobar,4
5389,11.42732715475463,-1.6079834213491255,3.619813784623994,Jung Sung Ryong,1
5390,-1.6945278383884004,-1.7117418801141424,-0.31852178310582124,Tomané,2
5391,-2.2196896693088544,-0.9711666342409752,2.0858463418146163,Tom De Sutter,4
5392,-3.767861448572764,-1.8857042750522635,1.3412065465238459,Filip Hološko,4
5393,10.08877681820214,-1.2417245823983172,3.9848428671402605,Didier Ovono Ebang,1
5394,-3.38417269711121,-3.2282043526394797,0.3414184713961516,Sam Baldock,4
5395,-1.5083410814582912,2.9403714098370317,1.2065881579710465,Rhys Williams,3
5396,-5.076702376384838,0.5404561807489336,1.4278623920126075,Stephen Quinn,0
5397,1.1363915424310918,5.214780984313983,0.011832920142337121,Jason Pearce,3
5398,1.315758592677691,4.847578077248174,-0.04504846580671875,Tom Clarke,3
5399,-4.571361825702211,-2.4358468150436643,1.1857787652073162,Giles Barnes,4
5400,11.694839648048656,-1.144763679286721,3.3249872394652478,Marco Knaller,1
5401,-2.227790227385887,-0.6999087816947235,3.6361167460229233,Máyor,0
5402,9.965276027800837,-1.4206807255864176,3.425044095073179,Manolo Reina,1
5403,12.09990577367881,-1.7154999045564132,3.0507452546357303,Esteban Dreer,1
5404,0.3385613027147172,4.775458159626201,0.12594705262088407,Mahamadou N'Diaye,3
5405,-3.0188387438022604,-3.5492781296329343,0.4568645539352265,Lewis Grabban,4
5406,-3.8805710965600944,-3.125539428839285,1.5997363089345562,Brett Pitman,4
5407,-2.6983298497685273,-2.9133678007741195,0.6810590225584741,Claudio Bieler,4
5408,-0.28738541868673645,4.211861890050287,0.7302012336352735,Baptiste Martin,3
5409,-3.316538697995971,-4.078467933534955,0.5194070192098482,Jonathan Pereira,4
5410,-4.414129362421626,-1.6125535234211636,2.9415915139849442,David Fuster,4
5411,9.542611459638378,-1.7688426368288368,3.4530745590586207,Juan Carlos,1
5412,-4.330553429801693,0.5787622632432237,0.9134145987705967,Edgar Castillo,0
5413,-0.2378479982438863,3.9905491671545423,0.12053729270583736,Nicola Belmonte,3
5414,-1.6901426176211674,2.9788558975971937,0.2573550600090748,Francis N'Ganga,3
5415,-2.646551546432134,-0.30017268161628186,3.158898153317217,Yann Kermorgant,0
5416,-1.3540548676726025,2.531769331112767,-0.3192194832540235,Scott Golbourne,3
5417,-3.946069693150768,1.0768866824182413,2.033586174296154,Stephen Gleeson,0
5418,1.9803629200229875,5.379744427053109,0.03519686514196309,Ben Turner,5
5419,-2.9553625579059863,-2.8306881198519744,0.2892034727584799,Jacques Maghoma,4
5420,-1.0117292584811641,3.4831574848985736,0.21005324965447084,Jonathan Grounds,3
5421,-1.3916885645805561,3.611915493719342,-0.2612567818701111,Lee Peltier,3
5422,-3.372678521012349,-1.1080726012384932,1.1116133614379442,Joe Garner,4
5423,-3.2681359538082373,1.526736460954753,-0.11243066676295223,Armand Traoré,0
5424,-3.3665114696612974,-1.881273770528553,-0.20164812772609414,Luke Freeman,4
5425,-2.9557924506175492,-3.1846574006368034,0.2779760355883828,Edgar Manucharyan,4
5426,-0.9388788411895348,3.0209737679949735,2.3120099120311597,Hedwiges Maduro,3
5427,0.47950075263232483,4.85383093867478,0.7155583111447291,Damien Perrinelle,3
5428,8.351658326251837,-0.4237592391674078,4.8732513923991725,Vladimir Stojković,1
5429,-3.1092242978657327,-3.3561969705826904,0.42050677066799913,Pedro Júnior,4
5430,-0.9856526522667494,4.050597652086059,0.4932860512786401,Matthew Connolly,3
5431,-4.031512867949411,-0.4139224870869801,1.4923464306163727,Alexandr Ryazantsev,0
5432,-1.6151242623537891,3.4705655897670367,0.9334388646697569,Ivan Taranov,3
5433,-3.162467858322642,1.5711114620263182,0.599724136655645,Adrián Aldrete,0
5434,-4.55975558762615,-3.238209759275733,1.6876035554131315,Simon Vukčević,4
5435,-1.8381265581860813,-2.847533309343788,1.1433611005621287,Yang Dong Hyen,4
5436,-3.7716552176283713,1.1354965546545048,2.962679609972659,Rafał Murawski,0
5437,-2.3354774977902997,2.3584134729288926,2.006489955522136,Didier Digard,0
5438,-1.066152236333193,3.231957507328459,0.7353017759819953,Cédric Cambon,3
5439,-1.719525612593424,2.761418340055833,1.4502042150838206,Florian Marange,3
5440,0.6121593943652989,4.86074597414518,0.5836801162378189,Jack Hobbs,3
5441,-2.9451217486388224,-1.586496891551588,1.1648673248882064,Sebastian Freis,4
5442,-2.854097691040656,1.8196936942253457,2.889030667925654,Thomas Kristensen,0
5443,-4.579270065005586,1.134790494954886,2.1615719398428714,Will Johnson,0
5444,1.4614085027337522,5.272583653986835,0.04272758205985284,Andrea Coda,3
5445,10.927940982651863,-1.4228455633769204,3.8579202156240977,Nereo Champagne,1
5446,-3.6898308622996607,-0.9598048180254533,1.3684733767958244,Emiliano Armenteros,4
5447,-2.576169282624341,2.8324310515111315,1.3888816117807579,Jonathan Spector,0
5448,0.1083570986974022,3.827030624723886,0.6417991997270739,Kazuhiko Chiba,3
5449,-2.4407819161993296,-1.9118438720385107,1.4578650686946155,Ghislain Gimbert,4
5450,-4.54662466699979,0.12547634233045638,3.373353791326665,Emmanuel Culio,0
5451,-1.8293787460063746,2.407297320064811,0.6217463109865159,Marco Zambelli,3
5452,-2.701006174681349,1.8821680316905254,1.3338187041115537,Gerardo Rodríguez,0
5453,11.296077799246438,-1.1532411254333317,3.435975479613218,Philipp Tschauner,1
5454,-3.384082858388651,2.585297662483,2.8686729824210038,William Kvist,0
5455,-3.980784225233028,0.9306180145317846,1.1482835274677505,Markus Steinhöfer,0
5456,-3.4285893509234384,0.9521338998979716,0.8773917636805345,Efraín Velarde,0
5457,-4.127788033384558,-2.1531404972638453,3.0857599973044185,Christian Giménez,4
5458,-3.3935663302007573,1.7928216959710017,2.2118918288742546,Rasmus Lindgren,0
5459,2.13275686453715,4.233300974710914,1.649628443814983,Marcos González,3
5460,-4.093881655302192,0.7302428549327484,1.689081214973675,Antonio Nocerino,0
5461,-3.4591079539953524,1.815878670411596,1.161821397120805,Edson Braafheid,0
5462,-4.1946367521946115,1.1878001514019696,3.2184851193055333,Yuki Abe,0
5463,0.33590989784525843,4.538399124108593,1.3919898845355592,Francisco Rodríguez,3
5464,1.1385271214965507,4.05587325733655,0.24121097584591586,Matthew Mills,3
5465,10.800363479553328,-1.328997548025301,3.6038910709716108,Stephen Henderson,1
5466,11.080650354067236,-1.1714738845646209,3.802317888048339,Carl Ikeme,1
5467,-3.076213209459538,-2.5167141618279723,1.563495920627943,Vincent Gragnic,4
5468,-4.478771497856665,1.1586247980381388,2.3393352715595896,Chris Cohen,0
5469,-3.9325758685805097,-2.4743599975764594,1.8564526008676971,Ricardo Vaz Tê,4
5470,-4.513702297887082,0.7443023923782047,1.9284552424992383,Jone Samuelsen,0
5471,-3.428052440787805,-2.6851432071110377,0.8853621127563249,Domi Kumbela,4
5472,11.434202982269571,-1.2157324560106313,3.438355377520059,Antonio Rosati,1
5473,-0.28072779952391813,4.155263967675402,2.2753718526981053,Marcin Wasilewski,3
5474,9.711887825905961,-0.41147602126335336,4.202511131704528,Arkadiusz Malarz,1
5475,-0.08093355251788825,3.943981786850476,0.5960294377193375,Cosmin Moţi,3
5476,-3.8031232841848177,-1.337363153860015,3.872539530311229,Dmitriy Loskov,4
5477,-1.9457577932517152,1.80816461562048,1.041560422298451,Vesga,0
5478,11.508966908816518,-1.3319098593661334,3.6371720226531954,Dani Giménez,1
5479,-1.3682779218804682,2.4022447558493334,2.9544536366365004,Lopez Garai,0
5480,-3.268185735734057,-2.1840082539487273,2.3924871275106647,Pedro Ríos,4
5481,-3.2858395315802875,0.8490604040902252,3.216019808111986,Mora,0
5482,12.793818666194083,-0.9013814952390298,3.628555521559611,Ahmet Şahin,1
5483,-2.706052763144501,2.2960998668882766,0.5293809685670826,Christian Schwegler,0
5484,-3.847369883208004,-1.5078896693844386,0.43113271661459485,Gustavo Lorenzetti,4
5485,-2.347081471950648,1.9248708671101307,0.9541934857131266,Carlos Araujo,0
5486,-3.0298068507128386,2.3135432829059335,1.890485019909126,Johnny Thomsen,0
5487,-3.4476156543265524,1.6596333582944633,2.691076076054342,Blagoy Georgiev,0
5488,-3.3425852227647623,-1.9914724174226932,1.1913347725179269,Michael Kightly,4
5489,1.3205794436371299,4.7060925936304985,0.7855583113644821,Jake Buxton,3
5490,-0.6352062540289398,2.9606986823399057,1.1818239805679867,Moreno,3
5491,0.909861065425896,4.187579183372306,1.4873869019122397,Aarón Galindo,3
5492,-3.955770876789603,0.4360665902165415,3.424203887678733,Juan Pablo Rodríguez,0
5493,-0.5119223653745937,3.5113235341405304,0.24050323878632376,André Bikey,3
5494,-0.2899477148083829,3.8525002801675443,1.476782457054349,Joleon Lescott,3
5495,0.6193618204681753,4.932890870429766,1.6383672576592188,David Rozehnal,3
5496,-3.1391248233734212,-2.5254691755566294,0.812767570207198,Lloyd Sam,4
5497,-3.6539347611746367,0.30401350870198063,2.625009587771993,Jesper Jørgensen,0
5498,-1.308547879074258,3.297635360577058,0.723096421175795,Mickaël Chrétien,3
5499,-3.7099049967602835,-2.470465654637045,1.9525942282058457,Ludovic Obraniak,4
5500,-4.290977080666204,0.6872680869321652,0.835511770492153,Simone Rizzato,0
5501,10.310380267449379,-1.2208350318589662,3.9750399933831644,Francesco Benussi,1
5502,-3.4426978272717625,-2.7549126932984165,1.4939656710336346,Georgios Samaras,4
5503,-4.001561694407932,-1.721550807962383,1.7437037588552093,Jürgen Gjasula,4
5504,11.087262848144247,-0.6693180044112002,4.117956203123517,Walter Bressan,1
5505,10.728330586223162,-0.9640655560886593,4.23761872990248,Bogdan Lobonţ,1
5506,-2.443361919260833,3.0375016300659317,2.2533595743559163,Lee Jung Soo,0
5507,-2.831259589970005,-1.7683297773004079,1.7018676405356552,Pablo Ignacio Calandria,4
5508,10.809035766614592,-1.0115522630783564,5.444080583501295,Thomas Sørensen,1
5509,-0.621804680696868,4.180608472931746,1.5770056501218115,Damien Perquis,3
5510,9.47259529070021,-1.8804489880595046,4.28915147987707,Anders Lindegaard,1
5511,-3.591757379763918,2.443219501386264,2.8457981295029864,Rasmus Würtz,0
5512,-3.241594598014262,-0.22230209438963458,1.010055326181706,Abdullah Durak,0
5513,9.406159690020624,-1.516304965588,4.450212794047481,Stephan Andersen,1
5514,-1.03220884835159,3.324109667445869,1.9120931095158147,Filip Daems,3
5515,-4.542634401664418,0.16203215649347386,0.5108367856638145,Özgür Çek,0
5516,-0.9016753306719699,3.61722664605595,0.9348320491401382,Andrea Mantovani,3
5517,10.910134673178561,-1.3570030671294115,3.871406632298293,Michael Agazzi,1
5518,-3.73897943323461,1.342759266777403,1.3031311793385156,Steven Whittaker,0
5519,10.92897470898352,-0.8085678618591657,4.11342492917573,Alexander Walke,1
5520,9.252162814793078,-2.021198551276959,4.146827621884171,Boubacar Barry,1
5521,-2.5604749058897602,1.140547417481512,-0.6012269784161522,Carlos Valencia,0
5522,-3.801130206979291,-2.164381575255703,2.4549617267681567,Nino,4
5523,-2.7496859933095092,2.885428918353794,3.6000340727285383,Borja Fernández,0
5524,10.34501266683882,-1.3680181067109587,4.08262708067981,Cifuentes,1
5525,11.245185142149413,-1.39483232297869,4.088093699249309,Bram Castro,1
5526,10.525245848120674,-1.252319167639941,4.138076695951905,Federico Agliardi,1
5527,11.567894310292443,-0.9112996269785008,4.073086625896691,Michael Langer,1
5528,-4.172556037665145,-3.1386209503663696,0.927924644113681,Chris Burke,4
5529,-4.914570189815095,0.4006847358232048,3.556617193150761,Markus Feulner,0
5530,-4.42602325471716,-3.187565241803788,1.095655921165669,Kris Commons,4
5531,10.262127243106056,-1.5540247440727486,4.1154112715503155,Lee Camp,1
5532,-3.9504860256303815,1.347984431839008,2.3169685784668235,Gary O'Neil,0
5533,-3.3293425007173165,1.956142673679557,1.8372713018835531,Alain Rochat,0
5534,-0.6971228008295276,4.288424831435517,2.018066792986305,Cédric Varrault,3
5535,-3.1870440001005647,-2.80954034865898,2.364995874824523,Julio Álvarez,4
5536,1.8198943499793034,5.292015162938645,0.8769804039450202,Philippe Senderos,3
5537,-4.696138929479556,-3.8652514696045523,1.2115426800275013,Karim Ziani,4
5538,-1.1469643968935355,-1.9743665855120054,1.8923834162309348,Morten Rasmussen,4
5539,-4.295331885669608,0.35918199582695665,1.0462772367087516,DaMarcus Beasley,0
5540,10.821358100856076,-0.8069027856291595,4.496234646481725,Dorus de Vries,1
5541,-3.636808732471337,2.1956618084426163,3.3096085203260723,Dean Whitehead,0
5542,1.7889810740160406,5.241840975358669,1.2903272231913512,Clint Hill,3
5543,9.66830940634831,-1.695570704550556,3.696566491179852,Luke Steele,1
5544,1.092263766217385,4.578628258845925,1.914968177125704,Aaron Hughes,3
5545,10.154251385148267,-1.089492713714379,5.114361569745076,Paul Robinson,1
5546,-2.751208132724684,-2.6503516291464746,1.3991115316605998,Vítor Silva,4
5547,11.16359449090485,-1.3477066707891137,3.392895927778286,Matt Gilks,1
5548,10.73953911850211,-1.4401875503512798,3.773285234277365,Diederik Boer,1
5549,10.462831698067276,-1.6364170103966915,3.4818176231510036,Manu Herrera,1
5550,-3.0823650753275067,-0.36388112664620614,-0.032405105837913346,Valeriy Luchkevych,0
5551,-3.2859080626194,1.9993829548979505,1.3113050520759224,David Guzman,0
5552,1.4153975721960164,4.684004198507006,-1.2375549103316392,Artur Jorge,5
5553,-0.8025953098851686,-0.8081968678604793,0.9453801588477634,Roberto Soira,2
5554,-1.9718186279692325,-2.2877992134382645,0.9789023385148083,Renato Rochela,4
5555,-1.250175390692273,-2.6930727161299437,-0.039533502555765265,Enaldo Paneira,2
5556,-4.006325868142381,-2.3073589025015115,1.0172581236071359,Ever Sineiro,4
5557,-3.3375241717465434,-3.574478375077027,0.07304226707983721,Paulo Daineiro,4
5558,-2.38562266818098,1.7997448249770172,0.013954225961109387,Vinicius Trieiro,3
5559,-1.9987010967891126,2.5711777692187283,1.2324155958623264,Daniel Mestrança,3
5560,-0.7598959487721576,3.627082627295523,-0.5743413364197134,Cristian González,3
5561,-2.858594648200647,0.8547210898422918,1.32630196957016,Imanol García,0
5562,-2.620216610963314,-2.220318960479807,-0.5774335854996445,Andrija Balic,4
5563,-2.864798879743189,-3.015049747107269,-0.6102029332524425,Bryan Cabezas,4
5564,-2.529745023465919,-3.941656964548307,-0.3505177173423096,Diego Godoy,4
5565,-1.1344817111504837,2.5042394748123544,-0.7724263348828108,Bojan Nastić,3
5566,-2.5294145663961713,1.207547761720594,-0.8372318447555177,Ghislain Konan,0
5567,-3.4532424089921996,-4.496461324143077,-1.2611361530724265,Gelson Dala,4
5568,-3.2295096528216636,-3.1912911649604867,-0.3311919786016522,Evans Kangwa,4
5569,-1.2862623974076202,-2.6367139866589655,-1.3142303828712214,Manuel Lazzari,2
5570,-4.0306979078310405,-0.9680840921538303,0.42881410528824365,Matúš Bero,4
5571,0.15446170202289597,4.167920067624667,-1.2097761467208505,José Aja,3
5572,-0.3639670111554786,4.0192051775805435,-1.015893765978591,Panagiotis Retsos,3
5573,-3.2850536454531625,-2.002665043838236,1.0157715095510986,Sebastián Hernández,4
5574,-2.893327573211812,-3.398994652389566,-0.3410239648438634,João Amaral,4
5575,-0.8289872933840904,2.407670235378852,-0.37678974505942375,João Talocha,3
5576,-2.474063261239775,1.910038549267585,-0.8345257637057386,Pedro Rebocho,3
5577,1.4574531174688123,3.790907894721796,-1.231214161837507,Renan Diniz,5
5578,1.8940467949889168,4.336006515496792,-0.5978271977526952,Domingos Duarte,5
5579,10.341790799458709,-1.5060738151423005,3.17217907481457,Caro,1
5580,1.1659470714815061,4.81123234916925,-0.9918307861022272,Jair Amador,5
5581,-3.0958243537690993,0.9767833444370073,-0.4028536681175427,Andrey Malykh,0
5582,-3.346829019753146,1.1713342795555464,0.5237425229592249,Django Warmerdam,0
5583,-1.0369585837989337,1.961631950132526,-0.8384326038412648,Fábio China,3
5584,-1.436799677890717,1.8043073481662915,-1.42334055932143,David Carmona,3
5585,-2.3541532483916745,-3.2460935549564742,-0.6141781847861876,Akram Afif,4
5586,-0.30675968887892324,1.5901096056003037,-2.0224810603310175,Odriozola,3
5587,-2.9876987469736624,-1.9696428130035262,1.311695291785855,Ranteiro Alves,4
5588,-3.534274945895124,-1.4997886478706617,0.7483403840935006,Sandeiro Leal,4
5589,-2.3688779243675495,1.9325030414774265,1.1327704395116627,Caio Tafarell,0
5590,11.468864181217388,-1.4139928132021597,2.300574430847205,Peter Torreiro,1
5591,11.487446607946747,-1.1831033831386715,3.1217304972096303,Caio Padricio,1
5592,-2.1890157238210364,1.2868946298516106,-1.8202300180384208,Matos,3
5593,1.2498258358103342,4.255104368946354,-0.8117613569218547,Ahmed Duiedar,5
5594,-1.9427274556410656,-3.015338303444883,-1.6966034015641978,Noah Joel Sarenren Bazee,2
5595,-2.618093021305414,-0.1940106914062645,0.5496274328218234,Petar Brlek,0
5596,-4.763177522394928,-0.3026701442875369,0.9816448889714643,Ryota Oshima,0
5597,-2.3367161374468512,0.9447137603218315,-0.19181494589618292,Shintaro Kurumaya,0
5598,-1.8942084845063558,-1.1881931439153424,-0.8330239488335762,Aleñà,2
5599,-0.3970202101972194,3.891058566074736,1.1583031679990026,Garrido,3
5600,-2.858857207890858,-1.2691529807924244,-0.367326318759513,Rodrigo Aliendro,4
5601,1.8931619672501894,4.505617647718588,-1.5807635441305499,Naomichi Ueda,5
5602,2.364531209575761,5.456127890042143,0.06587720499754178,Franco Sbuttoni,5
5603,1.6703210040395984,3.74511940362411,-0.22655006227487676,Daiki Niwa,5
5604,-2.9639706875522522,-3.318303970470159,-0.5989834025635091,Yoshifumi Kashiwa,4
5605,-2.075917643495548,-3.1463305739235454,-1.8834002950758384,Takahiro Sekine,2
5606,-1.468035820104629,-2.7710755175368025,0.1355392527908854,Kubilay Kanatsızkuş,4
5607,-2.7115881149860974,1.7290050292912953,-0.9419940517268229,Ronald Matarrita,3
5608,-2.7049210804832247,-3.0054787264476026,-0.35034155113386367,Jhonier Viveros,4
5609,-1.5912154817545263,1.174218855775128,-1.5986086326103415,Lato,3
5610,-2.816652806683159,1.9631627108824437,0.14906703800195006,Keegan Rosenberry,0
5611,-3.9753290111967163,-2.97974647891029,-0.11419256003565764,Saman Ghoddos,4
5612,-1.3442024697503563,1.6479450613420918,0.3592467943416099,Rodrigo,3
5613,-2.793547498853679,-3.700034491832925,-0.27793752754216,Andraž Šporar,4
5614,-1.8244752055530478,-2.9989811136262454,-0.5514945278816484,Landry Dimata,2
5615,-2.4600943340197037,-3.002945123571551,-0.3164854178376961,Curro Sánchez,4
5616,-1.5052982357146072,-2.2035128716795467,-0.20337801049220794,Edis Ibargüen,2
5617,-3.1243400663149568,-3.8199789840008065,-0.17526307872556451,João Carvalho,4
5618,-1.5996916434962505,2.1767092849255256,-0.8313628875357599,Kelvin Amian Adou,3
5619,-0.1433766526668747,3.7484047687279527,-0.4860975618953932,Alexander Hack,3
5620,-3.1002301013381874,-1.4103784166033924,-1.1285475784592272,Ludovic Blas,4
5621,2.067523636777788,4.0044023220084455,-1.0285521923717844,Hauke Wahl,5
5622,-3.900699436231819,-1.4731457940010764,0.3221303195787727,Sandro Maceira,4
5623,-2.9570120347338382,-1.6832698265974744,1.3435672418849622,Prazeracinho,4
5624,-2.5107713271092247,1.63413917395973,0.7308774218787283,Roldão Riso,0
5625,-3.9833583076617285,-2.626439503434476,0.8050184169767722,Igor Madinha,4
5626,-0.8847806163093446,2.925004620875504,0.9123606310958767,Emidio Hoffman,3
5627,-2.534385705469818,1.0639522130799284,-0.7680824344435659,Flávio Rebeilo,0
5628,-2.946398667656927,1.191157035272621,0.4750331131700353,Jonaldo Monteiro,0
5629,12.754748436493335,-1.3419063634243376,2.576622727064106,Ailton Cardenhas,1
5630,-3.9834174742521933,-1.586455734459923,0.6501673682149443,Emu Teixeira,4
5631,-3.4499072867329708,-4.436275896476971,0.962178373648641,Rômulão Selva,4
5632,-1.7898517455291523,-2.2997499544874414,0.8620000171098082,Antonaldo Laforte,4
5633,-1.0877516676256318,3.620711713226722,-0.03180072924206472,Alson Botelho,3
5634,-1.0134239669015697,2.541689521279706,2.6205855288896074,Marlinito Dias,3
5635,1.192810299838828,3.9374860766308695,0.4324596783645324,Paulo Fajarda,3
5636,-1.8846940724910175,0.8907667169275719,-0.8599435211964367,Jaimosa Cavaco,3
5637,-2.7290059669197437,1.795915450765442,0.8174181657730825,Carvamelinho,0
5638,10.955436967875274,-1.9848034618553894,3.2619715492742163,Luciano Cacheira,1
5639,-2.735746740948101,-2.694303291238064,-0.8425393913224825,Dejan Drazic,4
5640,-3.117075091483445,-4.529704876475992,-1.021459294540568,Aldo Kalulu,4
5641,-1.6830866815880046,2.1239803641349275,-0.5239825631966036,Rajko Brežančić,3
5642,-3.682462467441365,-2.034746332437026,0.45897965831272886,Fernando Luna,4
5643,-2.5126303312965788,1.3546239139123686,-0.755073450939258,Ben Chilwell,3
5644,-2.749930086678578,-2.5703775435716154,-0.8351815742101527,Nando,4
5645,-3.005696481331156,-2.995729286154759,0.13531442117090214,Anderson Lopes,4
5646,-1.8912112599838156,-2.984759471617245,-1.5730223654049245,André Bukia,2
5647,-2.131749655470856,-2.6616189943923882,-1.2585549255609927,Óscar Pinchi,2
5648,0.5351401718000475,4.193294864371887,-0.23318487196389825,Dimitrios Goutas,3
5649,-2.548051855711548,0.7376196433053497,-1.422530726301627,Gerard Valentín,3
5650,0.0760757038773487,2.9647271777727595,-0.0975807966785142,Waldemar Anton,3
5651,-2.887945884961784,-3.0674588401755964,-1.2172226975975913,Jean Meneses,4
5652,-3.2937653296713085,-3.7167737718047587,-0.34918563602551106,Cris Martinez,4
5653,-3.299012199721852,1.6001032843297296,1.0169902784305562,Charilaos Charisis,0
5654,-3.0154421579121204,-3.051496664803584,0.07005924386990445,Jonathan Benítez,4
5655,-3.61016237973345,-0.4236458516792375,1.0876821476539453,Hicham Faik,0
5656,-1.954946878095718,1.5883485426751431,0.4733548899454719,Christian Rivera,3
5657,-3.2802460882511677,1.2927929470631205,0.5307790982469672,Víctor Guzmán,0
5658,-2.6557051539444783,-1.8564164946120918,-0.25219785417091456,Yohan Boli,4
5659,-0.862225329098533,2.080348825960033,-0.869721657441195,Edu Machado,3
5660,-2.0188581274558794,0.9927349547077445,-1.0867736334814933,Nili Perdomo,3
5661,-5.067210199410861,-0.9131178968642685,1.6159859821498461,Jason Berthomier,4
5662,0.19183890439893125,3.900308022758112,-0.16567219543676742,Clayton Daniels,3
5663,1.8163139819200993,4.292500051514446,-0.34293407621934147,Tomislav Mrčela,5
5664,-1.0634167720559273,1.6838137235125286,-2.107943680996798,Aitor Buñuel,3
5665,-2.5170571587203545,-3.4427522935348325,-1.4622893556015073,Oussama Idrissi,2
5666,-2.8808824854582893,-1.008543775609147,-0.3685194745418931,Frenkie de Jong,4
5667,-2.5168273113011996,-3.4697020694591876,-0.932397484433731,Gerrit Holtmann,4
5668,-3.540889753375565,-1.0316926511953333,1.3874154741743432,Raphael Guzzo,4
5669,-2.741941014700625,-0.4004455656000557,-0.7466177950040024,David Ivan,4
5670,-3.8617494972734567,-4.523308117232188,-0.8199417446314532,Cristian Techera,4
5671,-3.1125775708648216,0.7664706025124034,-0.2935868892375095,Brian Oliván,0
5672,-3.3769091751508307,-0.3583760346387088,0.05272543679079426,Alexis Castro,0
5673,-2.1044658440165334,1.0367827251229567,-0.5772049118230269,Boban Jović,3
5674,1.0388406403112602,3.5823995552048875,-1.122648757656766,Eloge Koffi Yao Guy,5
5675,-2.7237993031713925,-2.8310459895669715,-0.5422664492650332,Isaac Mbenza,4
5676,-0.7597791950565507,-2.5634974663067,-0.46872533303121566,Suleiman Abdullahi,2
5677,-2.1126204782817104,0.20479245232059967,-0.5638107925179383,Rodrigo Bentancur,0
5678,-2.0745173519712954,-3.0974211278659354,-0.8840149535839924,Daniel Álvarez,2
5679,-3.1645637463320018,-2.008995268780083,0.5423548955094021,Jerry Ortiz,4
5680,-1.4848982688150651,2.39359086309631,-0.48279298174276697,Juan Camilo Roa,3
5681,-2.171144053035214,-2.9322523928523445,0.1206229479244344,Carlos Ibargüen,4
5682,0.93805033815628,4.5418434884257834,-0.4637663320132356,Tim Parker,3
5683,-2.4809326768758306,-3.8781425371417027,-0.746406273391525,Santiago Rosales,4
5684,-2.35846451303546,2.158543466439622,0.8017716028798412,Max Christiansen,0
5685,-2.2554838948599154,1.8956127720217706,-0.297811212362639,Bart Nieuwkoop,3
5686,-1.5780395391185758,3.47537781303246,-0.5938470740519874,Jonathan Galván,3
5687,11.76282821281304,-1.3183342649553003,3.283425324954204,Pablo Campodónico,1
5688,-3.148806294840335,-1.3022696140168368,1.0958607262963458,Christian,4
5689,-1.7999923114245036,-2.761695737950538,-0.8171632810216739,Younes Namli,2
5690,-2.0448854338292386,-3.8778538808398224,-1.2034203647014585,Alejandro Romero Gamarra,2
5691,-2.4312680611842263,-3.2463659711898325,-0.23824309760721404,Xavier,4
5692,-3.862542310987173,-3.3874108766996867,-0.628744424054869,Jeisson Vargas,4
5693,-1.4954713552447156,1.070552771391819,-1.128156756838773,Marcelo Hermes,3
5694,-3.027283176545698,-2.6518727195901888,-0.6676248503755583,Freddy Salazar,4
5695,-2.774149962075314,-4.296520193227576,-0.04760479364496897,Mahmoud Hassan,4
5696,-3.220211823075931,-1.6856865305401285,-0.41020906091258486,Mikkel Duelund,4
5697,-3.345974514738679,-2.939973052406703,0.16601041913736544,Justin Eilers,4
5698,-3.1504191473048575,-3.0823888684212624,-0.3909456886927851,Saša Živec,4
5699,-2.475819432679482,-2.2154664002502478,-0.14666140858748364,Dylan Bahamboula,4
5700,0.29138851455212206,3.764284352838445,-1.0614549515680882,Abdou Diallo,3
5701,-1.2827087369878514,1.2966083616271828,-0.9547988844362612,Mario Pineida,3
5702,-2.0813878788147036,-3.481938712875539,-1.000097645698795,Dominic Solanke,2
5703,-1.0923155179743604,-2.295094511290671,0.30817129541658456,Obbi Oularé,2
5704,-2.9182617384006857,-2.0779294375398107,-0.13377982689472417,Kasey Palmer,4
5705,-2.6149262383587715,1.8589025297206867,0.7998190781033518,Rolando Mandragora,0
5706,-0.23225111865303324,3.0282108501989264,0.012889983699044892,Sebastián Salazar,3
5707,-2.3221964228689327,-3.845127614584959,-1.0966808994800583,Edson Farias,4
5708,0.10029535547719817,3.346039711485139,-0.7666379176064965,Rivaldo Coetzee,3
5709,-3.584267856460583,-0.2769464476490581,0.8072485146426234,Daniel Ndi,0
5710,-1.0218484106159078,3.336915790085801,-0.3556262967438614,Jorge Sáenz,3
5711,-1.7187234929477515,-1.1735674802961487,-0.1788120178546167,Gianluca Gaudino,2
5712,1.3967834826569814,3.8852911467853586,-1.0582054661014715,Stéphane Sparagna,5
5713,10.75375787162645,-1.3861891904020882,2.9695244618364858,Yan Junling,1
5714,3.8206377001367438,4.974613435306525,-1.0361253400123458,Rafael Páez,5
5715,-2.3505023380317054,-3.8359117144005137,0.23198576574034174,Walter Bou,4
5716,1.2120918767977447,3.7890042481061643,-0.7403002705757997,Ertuğrul Ersoy,5
5717,-1.9847842091972212,-3.760525177785484,-0.4758376116204866,Thabo Qalinge,4
5718,-1.9601082672538948,1.3170951564740374,-1.8716796979545005,Víctor Salazar,3
